Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
26,2007-11-13,50.64599609375,51.665061659844895,48.70491715340619,50.306309034361036,43830531
27,2007-11-14,49.982791900634766,52.24738381751477,49.72397876309187,51.53565317418142,36738579
28,2007-11-15,50.823917388916016,51.71357833230089,49.86955207629606,50.92096955484181,29242252
29,2007-11-16,50.468040466308594,51.61650984526638,49.88571444160082,50.59744478693505,18895294
30,2007-11-19,52.295902252197266,54.188454668917274,51.22831083144599,51.616523899025076,40716718
31,2007-11-20,51.48711395263672,53.54142268810396,50.85626175291968,52.08561396991991,26342171
32,2007-11-21,47.475563049316406,52.10179886391124,46.32708885203763,51.79446403573923,26814499
33,2007-11-22,45.841819763183594,48.882846610027244,43.85221494720686,46.974115686349094,34096185
34,2007-11-23,48.882835388183594,49.1739962525714,46.13297010384437,48.85048320593461,27664090
35,2007-11-26,49.271053314208984,50.69450998346952,48.88284025237082,50.69450998346952,20159123
36,2007-11-27,48.05788803100586,50.11219733371561,47.55644442256397,50.11219733371561,20573198
37,2007-11-28,47.34614944458008,49.33575841932562,47.02263636093716,49.10929750560477,16435311
38,2007-11-29,46.068260192871094,48.78576832101707,45.4697603080714,48.526959694689104,25530967
39,2007-11-30,47.847599029541016,48.13875993741204,46.262385741863504,46.90941193176675,18437721
40,2007-12-03,48.5269775390625,49.12547764394307,48.05788179493057,48.429920977555625,16851227
41,2007-12-04,47.89613723754883,49.254894335384975,47.540271865455715,48.85050286435377,14008727
42,2007-12-05,49.804847717285156,49.98278253875476,47.879947581231576,47.976999747177295,27725290
43,2007-12-06,48.882835388183594,51.64887018175752,48.25198319207124,50.88861364457577,24104710
44,2007-12-07,48.67255401611328,49.88572808104569,47.79907132211816,49.19017582806985,11742386
45,2007-12-10,48.72108840942383,49.319584152607185,48.090236089726254,49.14165369727063,8330010
46,2007-12-11,48.494625091552734,49.432812186852786,48.2519902709789,49.15782517928368,11685950
47,2007-12-12,48.4622688293457,48.8990123472381,47.55643399721294,47.87994706410704,16342131
48,2007-12-13,47.653480529785156,49.17399351964359,47.47555011919431,48.52696746232958,14620172
49,2007-12-14,47.18439483642578,47.928477592054016,46.94176001375016,47.49173403365245,10991851
50,2007-12-17,44.33749008178711,47.718204366215325,43.67428546960665,47.45939120490292,19355678
51,2007-12-18,44.143367767333984,45.6153504418094,42.7684372561261,43.83602860377565,21607783
52,2007-12-19,43.3345832824707,45.95503984715359,42.96254415509771,45.566822434635185,19526912
53,2007-12-20,42.89784240722656,44.25659904600142,42.70373368912633,43.90073379413879,17105204
54,2007-12-24,44.20807647705078,44.90362874992519,43.18900672301207,43.54487200315835,16711519
55,2007-12-26,45.55064392089844,46.10061780157238,44.45070054747664,44.45070054747664,20930094
56,2007-12-27,45.874168395996094,47.13586859211166,45.48595092584029,46.48884240047012,44565277
57,2007-12-28,46.23003005981445,46.424138779696335,45.29183864503983,45.77710825078111,18354518
58,2007-12-31,46.56970977783203,46.84469672252243,46.00356199261552,46.58588806159391,11982308
59,2008-01-01,47.427024841308594,47.86376835534431,46.37560738318733,46.81235089722305,16687746
60,2008-01-02,47.168212890625,47.78288679229781,46.47266072852349,47.42702156882625,13437280
61,2008-01-03,49.10930633544922,49.3034150981211,46.31091853637379,46.8770665345422,31815218
62,2008-01-04,48.85048294067383,50.46804816507431,48.52696989579374,49.82102207531412,28011310
63,2008-01-07,48.44609451293945,49.56221195133264,47.92847273279213,48.543146676999115,15858063
64,2008-01-08,46.79617691040039,49.173998804148276,46.23002904940931,48.49462049337363,13282666
65,2008-01-09,46.052101135253906,47.054992659791424,45.93887066849642,46.8447100146289,13113527
66,2008-01-10,44.95215606689453,47.556439171502255,44.644816864734956,46.26238676312891,18023003
67,2008-01-11,45.63153076171875,46.06827429174438,43.83603055781936,45.56682639137165,11629440
68,2008-01-14,46.327091217041016,46.81236091696435,44.98451259150532,45.712417141390326,10264240
69,2008-01-15,44.91979217529297,47.26526155435996,44.5477530824055,47.07115725401946,11558334
70,2008-01-16,43.99778366088867,44.968322812764455,42.881666268987466,44.59628368213072,14834065
71,2008-01-17,45.17860794067383,46.18149923378999,43.22135143244643,44.15953836293843,16169395
72,2008-01-18,43.075767517089844,44.855088987386026,42.70372406295999,44.80655852785548,13254156
73,2008-01-21,35.74821090698242,42.70374344833289,31.13814644723972,42.70374344833289,33202389
74,2008-01-22,32.15720748901367,33.968881582979066,25.541363363312325,32.221909665091694,58755707
75,2008-01-23,35.74821090698242,37.12314175817961,32.67483606312989,32.67483606312989,28425991
76,2008-01-24,35.82908248901367,38.36866105191106,34.13063881412348,37.67310880549381,29911930
77,2008-01-25,37.67311477661133,37.85104524415448,36.152601300064134,37.5275321119468,12550722
78,2008-01-28,38.07750701904297,38.368667966769344,34.13064496519897,37.155493694636284,13601109
79,2008-01-29,37.4466552734375,38.72453395012439,36.88050727023432,38.174559848984444,7679877
80,2008-01-30,35.37616729736328,37.68928509516925,34.907071545085024,37.527528544442575,9016102
81,2008-01-31,33.06304931640625,35.8452630356978,32.67483400984467,35.74820866056646,41538563
82,2008-02-01,34.211509704589844,34.454144462949685,33.32184892393709,33.629185845733616,9089201
83,2008-02-04,35.97466278076172,36.395230222943006,34.85854309517702,34.85854309517702,12009385
84,2008-02-05,37.090789794921875,37.57605951009831,35.26294141200956,36.03937207870628,14593303
85,2008-02-06,36.76728057861328,37.20402424650657,34.71297321465588,36.071728123486785,12429218
86,2008-02-07,35.036476135253906,37.51135253882172,34.81001741574167,36.26582629055914,11300078
87,2008-02-08,34.1306266784668,35.55408285084863,33.49977463978856,35.2629220591223,13514197
88,2008-02-11,31.720474243164062,34.61591895235053,31.380784966190685,34.61591895235053,15133331
89,2008-02-12,31.154321670532227,32.88511780644265,30.89551072582172,32.67483514797002,10237627
90,2008-02-13,30.701398849487305,32.10867941548859,30.07054878928235,31.704288069977277,10395753
91,2008-02-14,33.386558532714844,33.72624770896333,31.380775661138497,31.380775661138497,12514003
92,2008-02-15,34.3409309387207,34.615918011166286,32.36749972155198,33.25716094021649,12080990
93,2008-02-18,34.14680862426758,35.11734994481305,33.855647763878196,35.11734994481305,6977153
94,2008-02-19,33.774776458740234,34.84237015662831,33.51596553289408,34.76149187942412,7226542
95,2008-02-20,32.93363571166992,33.46743356380555,32.56159657948475,33.45125747241418,5604999
96,2008-02-21,33.16010284423828,33.72625079174727,32.75571145316044,33.467439862664705,3874365
97,2008-02-22,32.739532470703125,32.94981509792866,31.72046493870277,32.06015411603622,2691220
98,2008-02-25,33.01451873779297,33.41891011110396,32.22191208489615,33.12774919990549,6270186
99,2008-02-26,33.14392852783203,33.61302212785445,32.98217196272335,33.32186118824435,7139423
100,2008-02-27,35.08500289916992,36.81579661190456,33.629193996177875,33.629193996177875,43223132
101,2008-02-28,36.07171630859375,36.34670329741525,34.93942055644496,35.424690164508725,35763847
102,2008-02-29,35.554100036621094,36.55699159326838,34.971778171691724,35.84526316304955,16477462
103,2008-03-03,34.065940856933594,35.19823904735402,33.67772552551271,34.00123866735743,10049153
104,2008-03-04,33.19244384765625,34.421793782307454,32.351311298446674,34.29238944980232,11485198
105,2008-03-05,33.80712127685547,33.96887779599903,32.38366259201428,33.3542017068756,8581053
106,2008-03-07,32.076332092285156,33.321858417646325,30.733751397135748,33.321858417646325,14251925
107,2008-03-10,31.96253204345703,32.19013859624526,30.1254193326359,32.12510846760347,11713659
108,2008-03-11,34.59626770019531,34.92142051750635,30.954556587328454,31.702406303076902,19665129
109,2008-03-12,33.71834945678711,35.76681227763081,33.3931966980844,35.539205787555574,12262350
110,2008-03-13,29.084930419921875,33.16560158791613,28.28830632877622,32.840448717645735,47000084
111,2008-03-14,31.084611892700195,31.214672116923847,29.2962716816668,29.897802975055313,35798540
112,2008-03-17,29.865280151367188,30.499327415037293,29.23123288769708,30.499327415037293,19211273
113,2008-03-18,30.12541389465332,30.710689356948322,29.328787796068845,29.816516980467433,12632937
114,2008-03-19,30.304256439208984,33.75087560365671,30.109163831467917,31.53983560462221,16449023
115,2008-03-24,30.596893310546875,31.442291675199833,29.930329469772513,31.442291675199833,11636914
116,2008-03-25,31.75118064880371,31.946271016755055,30.824494234512873,31.39351166660073,13232423
117,2008-03-26,31.55607795715332,32.32018771726055,31.214667166358957,31.539819880433022,11448313
118,2008-03-27,32.12510299682617,32.43399991416758,31.08461450049683,31.08461450049683,17425122
119,2008-03-28,32.19013977050781,32.43400662070734,31.344743657157526,32.27142798554634,11599511
120,2008-03-31,31.96253204345703,32.336459142044156,31.539832899659533,32.19013859624526,9914705
121,2008-04-01,32.02755355834961,32.482768746580696,31.621112607295043,32.190129938771435,6034588
122,2008-04-02,32.54779815673828,33.49074246592629,32.19012924548021,32.19012924548021,6087024
123,2008-04-03,32.28768539428711,32.7754146743176,32.0275626705874,32.629096331325236,3883474
124,2008-04-04,32.12510299682617,32.499030031735,31.50731357231036,32.499030031735,5906537
125,2008-04-07,31.995040893554688,32.3201936674902,31.62111388047882,32.17387536023589,4088729
126,2008-04-08,31.182159423828125,32.011299450747785,30.954552919694965,31.946267130923964,5753811
127,2008-04-09,31.26345443725586,31.539833036453167,30.905785420548884,31.27971252075779,3776374
128,2008-04-10,31.881237030029297,32.1088435342613,31.100871242638593,31.21467339221289,7075297
129,2008-04-11,32.02755355834961,32.35270631919326,31.702400797505955,32.190129938771435,4012660
130,2008-04-15,32.51530075073242,32.677877210384395,31.27971921636054,31.832478738160383,6362785
131,2008-04-16,32.076332092285156,33.06804858671953,31.94626964747531,32.840442064656784,4725794
132,2008-04-17,33.311912536621094,34.07602028892152,32.20639170029784,32.564060660154915,14831167
133,2008-04-21,33.8484001159668,34.43367535730642,33.4907335054856,33.815886172331766,7639361
134,2008-04-22,34.40117645263672,34.79136161250374,33.490750293170336,33.815903123003686,8814769
135,2008-04-23,34.433685302734375,34.84012625368379,33.978472319704345,34.46620146084364,5265604
136,2008-04-24,33.21437072753906,34.85639301961455,32.92173405195817,34.79136289227255,8801780
137,2008-04-25,33.49073791503906,33.96220890302563,33.035522798469,33.815890624696415,4095990
138,2008-04-28,33.62080001831055,34.27110547440362,33.49073980912516,33.523253758879974,4708244
139,2008-04-29,34.09227752685547,34.41743031683708,33.65332258343039,33.81589897842119,6497143
140,2008-04-30,34.319881439208984,34.75883855446801,34.141049182331834,34.433685789115636,6331377
141,2008-05-02,34.6287841796875,35.60424264051434,34.56375185156543,34.840132630833175,5658418
142,2008-05-05,34.46621322631836,35.27909540570473,34.23860445202295,35.084002800618386,7642293
143,2008-05-06,34.17356872558594,34.85639052654836,33.97847835751359,34.189826807529556,5061166
144,2008-05-07,33.685848236083984,34.36867021417439,33.165604914519896,34.141063623172336,4303106
145,2008-05-08,33.27939987182617,33.62081078664135,33.08430949556305,33.42571820529446,3642073
146,2008-05-09,33.08430480957031,33.945958810794686,32.58031755004437,32.84044021996906,8621761
147,2008-05-12,33.08430480957031,33.328169399171564,32.3527088356831,33.08430480957031,4890395
148,2008-05-13,33.181854248046875,33.425718877089835,32.90547565818181,33.23062849690576,5056766
149,2008-05-14,33.23061752319336,33.409451966451975,32.51528195524196,32.51528195524196,2982486
150,2008-05-15,33.24686813354492,33.62079280857982,32.51527465232504,32.51527465232504,2646760
151,2008-05-16,33.50699996948242,33.60454624139637,33.100559007410425,33.49074409506622,4422288
152,2008-05-20,33.44197463989258,33.57203708940892,33.100563741902214,33.16559606920221,3464912
153,2008-05-21,33.65332794189453,34.14105720452583,32.67786941663195,32.67786941663195,3419088
154,2008-05-22,33.19811248779297,33.36068890792278,32.84044568655767,32.84044568655767,3558000
155,2008-05-23,32.64535140991211,33.45823346846815,32.515291162576624,33.00302039771025,4417028
156,2008-05-26,32.401485443115234,32.59657801107832,30.88952355411036,30.88952355411036,2605807
157,2008-05-27,31.426034927368164,32.80793471736845,31.279716567090855,32.450265654393526,3316550
158,2008-05-28,32.580322265625,32.77541264249274,30.987072059911032,31.539831435328622,4505700
159,2008-05-29,33.1168212890625,33.49074834466589,32.157620937877496,32.92173092556317,11026212
160,2008-05-30,32.06007385253906,33.32817110647657,31.930013613455838,33.19810866230977,4023430
161,2008-06-02,30.69443702697754,32.51529387189863,30.23922171320532,31.86498596578347,4431595
162,2008-06-03,29.5564022064209,30.5643747252976,29.280021399987984,30.23922187306307,6240766
163,2008-06-04,28.645971298217773,29.735231935815968,28.467136803960244,29.42633719396226,5762089
164,2008-06-05,28.59720802307129,28.80855876285588,27.63800726506533,28.61346611152927,9721099
165,2008-06-06,28.288299560546875,29.475108576129525,27.881858569953536,28.450875956784213,6317089
166,2008-06-09,27.898115158081055,28.580936867781187,26.66253417176258,27.96314527208026,6500809
167,2008-06-10,27.70302391052246,27.930632627821666,27.068976410391702,27.637993793472752,6717902
168,2008-06-11,27.833080291748047,28.288293217100968,27.637987777977933,27.96314049753945,2586175
169,2008-06-12,28.02817153930664,28.19074790453329,26.66253051241942,27.47541233855266,3244212
170,2008-06-13,27.849346160888672,28.25578717406129,27.556707308354216,27.979406403070463,4248430
171,2008-06-16,28.82480239868164,29.263757336449554,27.995662353897636,28.09320863065166,4354615
172,2008-06-17,29.68644905090332,29.914055503602473,28.32080812962549,29.23123614550501,4736084
173,2008-06-18,29.65394401550293,30.304251875000443,29.588913891078295,29.588913891078295,5055019
174,2008-06-19,29.0198917388916,29.58890909425712,28.548420656891132,29.068665978115813,4221271
175,2008-06-20,28.35333824157715,29.377571170271292,27.97941329932822,29.263766776499445,3837789
176,2008-06-23,27.361616134643555,28.223272449539053,27.085237554649087,28.12572616038888,4516050
177,2008-06-24,26.516216278076172,27.768055363714268,26.239835532909296,27.361612183434513,5238203
178,2008-06-25,25.784616470336914,26.321117549630593,25.19934116241833,26.012222922004447,3933879
179,2008-06-26,27.24781036376953,28.41836126855958,25.930941147151586,25.930941147151586,18253250
180,2008-06-27,26.044736862182617,26.922650926360742,25.898418586513895,26.337375618602955,6821283
181,2008-06-30,25.524505615234375,26.27235761930797,24.792911694852705,26.02849297918075,4596315
182,2008-07-01,23.719898223876953,25.524496346532032,22.80947012365534,25.524496346532032,6202295
183,2008-07-02,24.760393142700195,25.020515841465933,22.972052620675846,23.736162634847002,5245963
184,2008-07-03,24.110078811645508,24.760384221717793,23.411001377850962,24.549035845477462,4726793
185,2008-07-04,24.435237884521484,24.906708988673003,23.57358387366124,23.73616026854683,4862814
186,2008-07-07,24.971738815307617,25.979713333913715,24.760390386446723,24.760390386446723,5528014
187,2008-07-08,25.703336715698242,26.337384254895177,23.085853946151765,23.085853946151765,8354280
188,2008-07-09,27.49167823791504,27.605480402902387,26.044746411656117,26.044746411656117,6860769
189,2008-07-10,28.69474220275879,29.0361530955249,26.72756725404322,27.491677242372916,7216175
190,2008-07-11,27.329105377197266,29.328794616207215,27.117754691760155,28.971127787526246,6040791
191,2008-07-14,27.34535026550293,28.320810674152153,26.662530846056512,26.662530846056512,5942149
192,2008-07-15,26.207324981689453,26.955176977120903,26.01223459489248,26.6625402943835,3693378
193,2008-07-16,25.49198341369629,26.662534291261867,25.05302628333835,26.207319081060415,6973872
194,2008-07-17,26.7925968170166,26.987689381699056,26.012230968453938,26.012230968453938,5038238
195,2008-07-18,28.288299560546875,28.515906074262446,26.483701121295752,27.280325021841996,5983177
196,2008-07-21,29.881555557250977,30.06039006998073,28.30456331556667,28.776034518156802,8754188
197,2008-07-22,31.100872039794922,31.377250585916514,29.621426416741638,29.881549087566963,12631056
198,2008-07-23,33.295654296875,33.94595988981591,31.89749683103535,32.48277230569887,12798869
199,2008-07-24,32.12510299682617,33.913443357889676,30.125414202397653,30.125414202397653,10764301
200,2008-07-25,32.19013977050781,33.2306306870681,30.970816544929935,31.783698695315188,10710381
201,2008-07-28,31.930015563964844,32.82418582626402,31.572346577011697,32.19013605802128,5533881
202,2008-07-29,30.645668029785156,31.702414975113857,30.401803350093918,31.21468561573138,5145929
203,2008-07-30,31.930015563964844,32.19013605802128,30.922040931703208,30.922040931703208,7354746
204,2008-07-31,30.808238983154297,32.482777474486404,30.401797922891728,32.482777474486404,6006517
205,2008-08-01,31.70240592956543,31.832468378007672,29.263759828464313,30.320506472274797,4699412
206,2008-08-04,31.89750862121582,32.48278431221304,31.068368242726795,31.068368242726795,4301346
207,2008-08-05,33.328182220458984,33.57204690387451,31.70241545927118,32.02756837049188,9161115
208,2008-08-06,32.482765197753906,34.51496973100309,32.255158731046606,34.51496973100309,8616591
209,2008-08-07,32.401485443115234,33.133079265351384,31.39351085044532,31.39351085044532,4809365
210,2008-08-08,31.84872817993164,32.64535217496902,31.734923807033258,32.027560472938006,4883824
211,2008-08-11,32.14136505126953,32.61283621827784,31.897500426428977,32.2551694248953,2714705
212,2008-08-12,31.58860206604004,32.51528841656606,31.3447374690683,32.35270981350138,5801276
213,2008-08-13,31.718666076660156,32.02756082856367,30.970814115941693,31.21467874193138,2754609
214,2008-08-14,30.954561233520508,31.86498749457688,30.8895288962302,31.539834628461318,2566362
215,2008-08-18,30.596893310546875,31.539835774511722,30.304256602443047,30.889530018650703,2963058
216,2008-08-19,30.027870178222656,30.726947853460626,29.41007850223491,30.54811556799301,2941144
217,2008-08-20,30.369277954101562,30.613142542022878,30.157927321519693,30.239215517493463,3319410
218,2008-08-21,30.044124603271484,30.548111849815278,29.686455665702752,30.2392149468771,4138486
219,2008-08-22,29.735231399536133,31.084616918157714,28.971123599792904,31.084616918157714,4139879
220,2008-08-25,30.06038475036621,30.4668257505156,29.849034107238403,30.4668257505156,2034227
221,2008-08-26,30.10915184020996,30.206698105231762,29.556392611864005,29.75148293682442,1489491
222,2008-08-27,29.507619857788086,30.483078146797617,29.3450434762865,30.27172973287887,4297168
223,2008-08-28,29.068674087524414,29.914070214003967,28.694746969489618,29.58891734880014,7382078
224,2008-08-29,30.2717342376709,30.385538603690765,29.4588522091965,29.588912451718954,2219080
225,2008-09-01,30.25535774230957,30.386403308117913,29.64926700142046,30.2062139887896,3417069
226,2008-09-02,31.84428596496582,31.97533148580673,30.20620362372427,30.46829688719445,5030404
227,2008-09-04,31.17266845703125,31.745996421324893,30.910575228996546,31.48390319329019,2813325
228,2008-09-05,30.48467254638672,30.82866975279158,30.14067533998186,30.795907267690946,3330688
229,2008-09-08,32.090003967285156,33.384087058626505,31.778766909116385,32.1063829941035,8377948
230,2008-09-09,32.20466995239258,32.466763278481125,31.467533722524795,32.0900056497087,3737279
231,2008-09-10,31.92618751525879,32.4667530243841,31.614950539071536,32.04085178172782,3847698
232,2008-09-11,31.07439613342285,31.778769893580023,30.82868404660677,31.778769893580023,2567354
233,2008-09-12,31.38562774658203,32.23743044798887,30.877822375427517,31.28734247768297,6093354
234,2008-09-15,29.403547286987305,30.714011492964875,28.518984392310156,30.238968662655715,6770268
235,2008-09-16,29.97687530517578,30.238968590100136,27.84737097557178,28.256891038957168,4654621
236,2008-09-17,29.20697784423828,30.402775496601635,28.83021806671574,30.402775496601635,4674190
237,2008-09-18,29.141448974609375,29.71477696582696,27.044707495443173,28.8302142237346,6603710
238,2008-09-19,30.910587310791016,31.074395364615647,29.485456353801116,29.829453711190634,9821730
239,2008-09-22,30.238967895507812,33.08922924863012,29.993255863120616,31.7787628541099,4162514
240,2008-09-23,29.878591537475586,30.550204919319697,29.321644667820216,29.878591537475582,6569683
241,2008-09-24,30.56658172607422,30.894197745542083,29.583733667670632,29.976872446674403,5730103
242,2008-09-25,29.616500854492188,30.77953835237855,28.912124967873474,30.64849059073874,10926783
243,2008-09-26,29.141448974609375,29.780301942253786,28.63364595981861,29.780301942253786,4967945
244,2008-09-29,28.060325622558594,29.97687838290152,27.519757750316668,29.97687838290152,7859964
245,2008-09-30,28.109466552734375,29.157837556134595,26.53690893673968,26.53690893673968,6616439
246,2008-10-01,29.04317283630371,29.321645164958472,27.89651436034102,28.46984470921671,3743739
247,2008-10-03,29.452682495117188,29.813058714284143,28.666402866248742,29.190589285494372,4681406
248,2008-10-06,28.846603393554688,29.485454314937645,28.256893996205505,29.125077954516147,5560277
249,2008-10-07,29.796680450439453,30.43553340706065,28.830213726277822,28.830213726277822,9928258
250,2008-10-08,29.567365646362305,29.8130777708581,27.55252489242317,28.797468989349063,9985473
251,2008-10-10,29.387163162231445,30.058776446382975,27.208517521859367,29.452688143544435,9025179
252,2008-10-13,29.97687530517578,30.206206096313892,29.33802445065229,29.53459496979269,6805621
253,2008-10-14,29.25612449645996,31.090775523649405,29.026793673508493,30.14068751172354,5099383
254,2008-10-15,29.010408401489258,29.632878009152783,28.69917359765749,29.092312414170696,5495022
255,2008-10-16,27.896509170532227,28.600884928700292,27.355943639988503,28.600884928700292,6651066
256,2008-10-17,25.79977035522461,28.666410765208955,25.42301056826785,28.46984247016885,5586092
257,2008-10-20,26.09462547302246,27.126617415556687,25.275585306783544,25.89805716619831,7922965
258,2008-10-21,26.30757713317871,27.68356416202785,25.554059739207702,26.356718654220646,8047276
259,2008-10-22,24.86606788635254,26.24205506861856,24.620355810169716,26.04548674074563,5408099
260,2008-10-23,23.653886795043945,24.47292698112551,23.293508224452577,24.24359617338041,6641370
261,2008-10-24,20.590679168701172,23.260749748032,20.31220456859419,22.933133616983355,9905588
262,2008-10-27,19.001741409301758,20.3122060276275,17.036044481813143,20.21392073689522,12878172
263,2008-10-29,21.508005142211914,22.867611220245312,19.656972637540342,21.622669456936553,13094201
264,2008-10-31,22.883987426757812,23.58836329817172,21.753712449126926,22.63827537849942,8097887
265,2008-11-03,23.58836555480957,24.210835247898782,22.769323093803955,24.178072749614575,4951148
266,2008-11-04,24.62035369873047,24.816924231534408,23.146081368067,23.260745660712058,4515828
267,2008-11-05,23.71940803527832,25.816152109445646,23.26074422759083,25.816152109445646,6145587
268,2008-11-06,22.933128356933594,24.489306844271354,22.458085520228927,23.260744412838687,4896229
269,2008-11-07,24.718643188476562,25.45577947975292,22.605517376053083,22.769325440781163,8250147
270,2008-11-10,25.275583267211914,25.848911337315393,24.718636443469087,25.488532804534962,3775177
271,2008-11-11,24.98073387145996,26.02910492952185,24.407405706074208,25.39025398959264,8900004
272,2008-11-12,23.932361602783203,25.52130061698831,23.637507993985253,25.52130061698831,5705390
273,2008-11-14,23.85045051574707,24.898823529565068,23.55559699422843,23.71940499991396,4038880
274,2008-11-17,24.83329963684082,25.652341922907105,22.60551021764722,25.652341922907105,5361538
275,2008-11-18,23.490079879760742,24.767781742358096,23.031416020575147,24.767781742358096,6392448
276,2008-11-19,22.916744232177734,24.325493403455088,22.621888514400755,23.58835744169476,5606729
277,2008-11-20,22.671037673950195,23.096936776415614,21.70456851521614,22.933128745686265,5080395
278,2008-11-21,24.112546920776367,24.866064289774197,21.950280074397988,22.523608169232862,8350092
279,2008-11-24,24.718643188476562,25.11178209946614,23.49008270301597,24.833307500712774,5420119
280,2008-11-25,24.112546920776367,25.27558435751339,23.915978621334688,24.980730797456594,5453771
281,2008-11-26,24.65311622619629,25.029873822463596,23.67026800450206,24.374641674667444,5246053
282,2008-11-27,24.65311622619629,24.65311622619629,24.65311622619629,24.65311622619629,0
283,2008-11-28,24.259977340698242,24.73502246798089,23.293510280185668,23.915982209616182,8464961
284,2008-12-01,24.063404083251953,25.685103018310322,23.965118828020564,24.73501740191326,5733003
285,2008-12-02,23.85045051574707,24.11254376920157,23.096933245235988,23.883213005599487,5879324
286,2008-12-03,24.571210861206055,24.882445669995654,23.34265065141404,24.07978677728925,6430656
287,2008-12-04,25.750629425048828,25.881677191164098,21.786473936812392,21.786473936812392,4648185
288,2008-12-05,25.439395904541016,26.667956277748836,24.587593157068042,24.587593157068042,5338962
289,2008-12-08,25.50491714477539,26.340338592624857,24.407404610516377,26.127389029469914,11709287
290,2008-12-10,25.09539794921875,26.700718131155426,24.73502158152679,26.700718131155426,11172070
291,2008-12-11,24.816923141479492,25.537678027121117,24.423782093139884,25.537678027121117,9867592
292,2008-12-12,24.04702377319336,24.325498303558113,23.52283720607919,24.210831797692972,9847702
293,2008-12-15,24.44015121459961,24.98071877697252,24.243583009744682,24.866052324466526,5741641
294,2008-12-16,25.373876571655273,25.685111464071014,23.260750665603354,24.571217463281258,9183505
295,2008-12-17,25.341108322143555,26.045484205031613,24.6694949349391,26.045484205031613,8720755
296,2008-12-18,26.09462547302246,26.37310001825915,24.767779959357682,24.767779959357682,12640018
297,2008-12-19,27.355945587158203,27.683561622149735,26.06186269329934,26.864521534670907,10050607
298,2008-12-22,27.372323989868164,27.601654746182003,26.4222362540134,26.4222362540134,6524631
299,2008-12-23,26.815383911132812,27.634424185379586,26.61881557838695,27.192143770359692,5151765
300,2008-12-24,26.356719970703125,27.17576017423621,22.114089938970757,22.114089938970757,13318746
301,2008-12-26,26.405864715576172,27.798233231444048,25.717872193750164,27.798233231444048,5480531
302,2008-12-29,26.962812423706055,27.175762002233366,25.88167883796141,26.700719096587825,3418418
303,2008-12-30,26.913667678833008,27.355950290834546,25.914438155940182,26.897286429909098,4868199
304,2008-12-31,27.241283416748047,27.65080352558895,26.63519498873677,27.65080352558895,4396180
305,2009-01-02,27.634422302246094,28.09308615764224,27.1102378955218,28.09308615764224,3976548
306,2009-01-05,27.011940002441406,28.09307302992495,26.667942827089227,28.09307302992495,4505326
