Price,Close,High,Low,Open,Volume
Ticker,IOC.NS,IOC.NS,IOC.NS,IOC.NS,IOC.NS
Date,,,,,
2000-03-08,2.8496694564819336,2.9546480203264855,2.793793277030209,2.929249994750793,368766
2000-03-09,2.9444894790649414,3.0460818910959038,2.7641626207191705,2.793793801448722,666198
2000-03-10,2.9063913822174072,2.963113952026035,2.861521281005854,2.895385601565384,456822
2000-03-13,2.8141119480133057,2.9123181768051967,2.744690498965247,2.878453849730644,441126
2000-03-14,2.825117588043213,2.8784534081505195,2.6244723020174083,2.8784534081505195,1528578
2000-03-15,2.9622673988342285,3.0511609173560417,2.7277580800600925,2.7277580800600925,632358
2000-03-16,2.866600751876831,2.99359144197897,2.7937928569798505,2.99359144197897,287892
2000-03-17,2.866600751876831,2.866600751876831,2.866600751876831,2.866600751876831,0
2000-03-20,2.866600751876831,2.866600751876831,2.866600751876831,2.866600751876831,0
2000-03-21,2.822578191757202,2.861521774731112,2.7641622359794193,2.861521774731112,583704
2000-03-22,3.0486202239990234,3.0486202239990234,2.8530548142851337,2.929249159956349,319410
2000-03-23,3.2797439098358154,3.2924427759420456,3.132434447077815,3.2001630893836435,335070
2000-03-24,3.4439845085144043,3.471075612016051,3.1679916026567594,3.31868691952124,404748
2000-03-27,3.230639934539795,3.420279085187645,3.2001620841417826,3.420279085187645,193086
2000-03-28,3.250113010406494,3.3186880618977757,3.1011110178820824,3.132434989925332,285714
2000-03-29,3.242492914199829,3.3356192825919573,3.1832305740745137,3.3356192825919573,132390
2000-03-30,3.107036828994751,3.2983694400592363,3.047774767908656,3.250959558663599,189468
2000-03-31,3.2281012535095215,3.250959505765205,3.064706735494068,3.066400111606902,102906
2000-04-03,3.2577319145202637,3.318687637227286,3.0985705570586686,3.2678915891826703,292410
2000-04-04,3.1222751140594482,3.2678911896983793,2.998670889075747,3.2678911896983793,758466
2000-04-05,3.085024356842041,3.2162478894866258,3.0401545528574077,3.1070359149238063,226062
2000-04-06,3.1409010887145996,3.149367097263706,3.015603755266007,3.1239690716163877,179910
2000-04-07,3.2416467666625977,3.2848232025678477,3.1324344823116888,3.149366788407809,399330
2000-04-10,3.131587505340576,3.2678908728985467,3.115502180849694,3.250958569936614,474876
2000-04-11,3.04777455329895,3.1155029090009747,2.9885122057273747,2.9885122057273747,371304
2000-04-12,3.1087300777435303,3.1662990509885893,3.0647066597742385,3.1662990509885893,124164
2000-04-13,3.088411569595337,3.098570663289181,3.0477746135030874,3.064706630098452,101700
2000-04-14,3.088411569595337,3.088411569595337,3.088411569595337,3.088411569595337,0
2000-04-17,2.9080851078033447,3.0308426792134813,2.844589892428025,3.0308426792134813,318564
2000-04-18,2.9131643772125244,2.963114026024975,2.881839829047458,2.9622673380587794,229230
2000-04-19,2.921630382537842,2.9791993510242727,2.878453365514603,2.963114023630059,156528
2000-04-20,2.871680498123169,2.886919426959821,2.793792768806233,2.878453129316265,129546
2000-04-21,2.871680498123169,2.871680498123169,2.871680498123169,2.871680498123169,0
2000-04-24,2.841202974319458,2.9106247048089737,2.810725403723129,2.9106247048089737,120780
2000-04-25,2.7015130519866943,2.81072533711854,2.6176993715098535,2.7607756877592533,178902
2000-04-26,2.8818399906158447,2.8945391481870795,2.759929124302344,2.7937931569477277,108828
2000-04-27,2.8217310905456543,2.8784533711781797,2.81072530960602,2.8615213557851398,70848
2000-04-28,2.7184455394744873,2.912317915327961,2.6922008264108146,2.912317915327961,313848
2000-05-01,2.7184455394744873,2.7184455394744873,2.7184455394744873,2.7184455394744873,0
2000-05-02,2.521185874938965,2.7091319542198713,2.5051005515607243,2.7091319542198713,443772
2000-05-03,2.3340871334075928,2.606693634923972,2.319695036200519,2.5228796623591254,1745946
2000-05-04,2.3476333618164062,2.471237636168163,2.319695702043753,2.3704917641669487,1525950
2000-05-05,2.293450355529785,2.4212874547679615,2.281597886144119,2.4212874547679615,1561104
2000-05-08,2.2316482067108154,2.421287423797381,2.1673063139140294,2.331547507209787,1136790
2000-05-09,2.188471555709839,2.2858312445650246,2.1165103308958173,2.2858312445650246,1362330
2000-05-10,2.253659963607788,2.294296921441961,2.1842383728667216,2.294296921441961,899064
2000-05-11,2.2460403442382812,2.2519664336324547,2.168999292834234,2.1706926688457333,262278
2000-05-12,2.2621262073516846,2.2773649944795147,2.2020173109498606,2.2350348041678507,618480
2000-05-15,2.3146157264709473,2.3518663732867573,2.186778745158134,2.251966904765755,447516
2000-05-16,2.4246737957000732,2.4720836737298884,2.3044561605930136,2.404355172737856,550062
2000-05-17,2.582989454269409,2.619393265859542,2.456845419272298,2.531346418738626,1336860
2000-05-18,2.6380178928375244,2.789559928765677,2.522879661909338,2.527112811199691,1652490
2000-05-19,2.599073648452759,2.7429966343182786,2.5279591340458394,2.658336276665559,1767636
2000-05-22,2.6607916355133057,2.681653753593973,2.607767147565626,2.640798560961011,818370
2000-05-23,2.66513729095459,2.6938225832659586,2.6086357496137285,2.6425364953571293,1644120
2000-05-24,2.6042897701263428,2.6442756160663654,2.486071065245557,2.6442756160663654,2168118
2000-05-25,2.666875123977661,2.8111714942562527,2.592119212662083,2.625150908286879,2930346
2000-05-26,2.626021146774292,2.668614420115344,2.581689189765095,2.6599221955155525,2216304
2000-05-29,2.6268906593322754,2.6773074155861423,2.5921202664971847,2.633844499151092,1190988
2000-05-30,2.64949107170105,2.659052936869288,2.5816892705326,2.6251518870674415,1478178
2000-05-31,2.619936227798462,2.708600137654025,2.5921199763312344,2.6929534775515083,1666332
2000-06-01,2.520841121673584,2.651229558461949,2.503456076351194,2.5903813029631437,1312164
2000-06-02,2.6155896186828613,2.643405868038184,2.538225964272467,2.5390950075645233,688428
2000-06-05,2.6068971157073975,2.6773069321183,2.5556110268241965,2.6773069321183,1242252
2000-06-06,2.5886425971984863,2.611243392066634,2.5390948958874753,2.5738655790963048,1232460
2000-06-07,2.5947277545928955,2.6321058712195287,2.5382262071829462,2.5729965968134554,760950
2000-06-08,2.655575752258301,2.675568823585718,2.583427543359464,2.583427543359464,1079694
2000-06-09,2.6633996963500977,2.694692724664048,2.6095055672963574,2.612982935196585,839934
2000-06-12,2.622544288635254,2.6946925042158965,2.607766968444602,2.677307456748689,661590
2000-06-13,2.6390602588653564,2.6512298516237354,2.600813095239845,2.62515198232135,992862
2000-06-14,2.674699544906616,2.6929536345828953,2.6564448583598645,2.6616606109883234,237240
2000-06-15,2.6677448749542236,2.67730673802488,2.6277590377656512,2.6338438325892346,172638
2000-06-16,2.6964304447174072,2.71207710423053,2.642536627399592,2.6564446033916966,307620
2000-06-19,2.706861972808838,2.7251163613415925,2.6625300142729666,2.712077427122413,585576
2000-06-20,2.7303318977355957,2.799002737105003,2.6859996442774228,2.7120772122141212,720090
2000-06-21,2.77901029586792,2.8337734636494525,2.720770058926968,2.720770058926968,500652
2000-06-22,2.8129115104675293,2.93808452857907,2.694692930251741,2.93808452857907,288702
2000-06-23,2.860719919204712,2.9206985319180663,2.7816175783897754,2.816387965989452,841176
2000-06-26,2.7903099060058594,2.868542899602943,2.740762502559806,2.868542899602943,1403100
2000-06-27,2.7729251384735107,2.8337730947541395,2.6946921370941923,2.6946921370941923,503172
2000-06-28,2.8198649883270264,2.8337729640775824,2.746847145722199,2.825080143493882,188658
2000-06-29,2.8268189430236816,2.8337730804020236,2.7859637589699418,2.8320346952750457,282816
2000-06-30,2.862459182739258,2.8685439800539037,2.7833571160841637,2.7972647978957834,229032
2000-07-03,2.8520264625549316,2.866804075433558,2.8181257227090697,2.829425969324357,181170
2000-07-04,2.8650665283203125,2.8685435975271925,2.799003108695379,2.8337735023289152,364770
2000-07-05,2.8737597465515137,2.8859293412349,2.8163888428205928,2.868543992804848,394956
2000-07-06,2.8798434734344482,2.9033133144791385,2.8294267225911836,2.8337731331423432,353484
2000-07-07,2.8859291076660156,2.899837086849133,2.8442045732461114,2.8607205783091345,249498
2000-07-10,2.903313159942627,2.9120059805822485,2.842465504511708,2.851158026716125,247032
2000-07-11,2.892012596130371,2.9554682699072705,2.872019827079907,2.938083227390765,417240
2000-07-12,2.945037364959717,2.9554682710997597,2.887666187448791,2.92069818605272,467586
2000-07-13,2.9293904304504395,2.9902383719670396,2.9128747311445875,2.9554679917710636,457758
2000-07-14,2.8685433864593506,2.9233065509588885,2.860720205145947,2.8946212543745045,424890
2000-07-17,2.825080394744873,2.8676739659652504,2.7511938006938714,2.7859638923801713,301248
2000-07-18,2.8024797439575195,2.8311653366460647,2.764232585474673,2.7824869721577796,302814
2000-07-19,2.8442037105560303,2.912005797292108,2.833772803941364,2.8511578472559322,185490
2000-07-20,2.8485500812530518,2.868543151474915,2.783356312111403,2.8676738096995615,1184454
2000-07-21,2.8633275032043457,2.878104820205563,2.8172568687680855,2.8172568687680855,652968
2000-07-24,2.7407631874084473,2.8459431140403693,2.6946925423761967,2.8250806986619734,357300
2000-07-25,2.7225093841552734,2.74337150559171,2.5738668062250767,2.6442763541598038,583074
2000-07-26,2.752063035964966,2.832034721243558,2.7355470341487633,2.8163880612164234,175140
2000-07-27,2.7155542373657227,2.74684725870036,2.6825225324687523,2.74684725870036,114390
2000-07-28,2.7216391563415527,2.7381551587563537,2.677307200020606,2.6946922458207547,223758
2000-07-31,2.6268906593322754,2.738155379221112,2.612982681259391,2.738155379221112,100260
2000-08-01,2.433915853500366,2.55474229677277,2.4252234786064846,2.5208415422684367,953838
2000-08-02,2.393929958343506,2.4643396322793945,2.364375022488122,2.433915503824788,568980
2000-08-03,2.4295690059661865,2.451300610778055,2.346990041734909,2.346990041734909,316260
2000-08-04,2.3921914100646973,2.4339156415404903,2.390452726332647,2.431307914377659,124938
2000-08-07,2.365244150161743,2.416530239312901,2.3296047201208916,2.4156608975747726,113508
2000-08-08,2.374805212020874,2.4130526567634476,2.3304734213069422,2.39392908360972,222714
2000-08-09,2.422614812850952,2.4678162545697373,2.4165301669542494,2.466947062075236,120330
2000-08-10,2.473031759262085,2.486070691473204,2.4426077830596062,2.4599931254861636,204930
2000-08-11,2.46781587600708,2.481723849091199,2.4252224659584107,2.4391304390425295,405486
2000-08-14,2.4287002086639404,2.4599935317647748,2.381760522447936,2.425223288821999,216108
2000-08-15,2.4287002086639404,2.4287002086639404,2.4287002086639404,2.4287002086639404,0
2000-08-16,2.3965373039245605,2.4339152679863725,2.3643747933879506,2.403491291697363,77040
2000-08-17,2.463470458984375,2.5851663842573585,2.3817605295808884,2.433915670324812,411102
2000-08-18,2.4808552265167236,2.5651731771251636,2.420876907338708,2.5651731771251636,276642
2000-08-21,2.4825937747955322,2.5121482618575066,2.45999327591181,2.477378171748637,108666
2000-08-22,2.496502161026001,2.520841496689919,2.4243540928307916,2.4347850022019055,249264
2000-08-23,2.4669477939605713,2.49215602517336,2.4617320405757877,2.49215602517336,38160
2000-08-24,2.4617319107055664,2.4947637702529137,2.407838232460782,2.4686859000105894,131670
2000-08-25,2.4686858654022217,2.4852018695531743,2.433046726670214,2.433046726670214,172638
2000-08-28,2.4860708713531494,2.5121482900094256,2.4339154371701595,2.438261698482474,119412
2000-08-29,2.4930243492126465,2.520840594977771,2.4513001297825383,2.5034555532877523,178722
2000-08-30,2.5364878177642822,2.59733608128415,2.4912868133417274,2.5156257009403107,207504
2000-08-31,2.5530035495758057,2.6338442809498956,2.5260566391177757,2.57212727897256,255690
2000-09-01,2.5530035495758057,2.5530035495758057,2.5530035495758057,2.5530035495758057,0
2000-09-04,2.5277950763702393,2.6251518121253605,2.486070995531443,2.6251518121253605,161568
2000-09-05,2.657313585281372,2.7294620776230145,2.590380844361224,2.6425362695299994,403452
2000-09-06,2.6660077571868896,2.8163890159107203,2.6251525589095066,2.743371443322876,459252
2000-09-07,2.49997878074646,2.677307203104995,2.468685608739573,2.677307203104995,1005390
2000-09-08,2.422614812850952,2.5121480561412337,2.3165657184243744,2.511279012864328,1395198
2000-09-11,2.4321775436401367,2.4825943044279084,2.3826296771681967,2.4339159291423584,530946
2000-09-12,2.4460854530334473,2.494763826927348,2.364375368059438,2.4513010570439233,924750
2000-09-13,2.49997878074646,2.5729966297487055,2.4860709529949787,2.519971852031369,309798
2000-09-14,2.4860708713531494,2.553872816416949,2.4773781995109116,2.5078021779147206,646596
2000-09-15,2.440000295639038,2.519102636686985,2.407837784006039,2.407837784006039,346518
2000-09-18,2.340904951095581,2.437392184146816,2.329604702327029,2.4208766310773306,342000
2000-09-19,2.2817955017089844,2.3965372681623944,2.260064196982261,2.2774492407636395,610002
2000-09-20,2.3687222003936768,2.3982766981692647,2.3469908861979523,2.387845786729447,253764
2000-09-21,2.3348207473754883,2.432177340601606,2.3139584816963805,2.432177340601606,450810
2000-09-22,2.2600648403167725,2.3183049326237315,2.242679642369046,2.2644112517169335,836370
2000-09-25,2.276581048965454,2.3122201931423882,2.138369242652123,2.1818320175791026,311472
2000-09-26,2.225294589996338,2.286142256371886,2.2096479278399506,2.2783189252936924,460314
2000-09-27,2.293095588684082,2.309611588016822,2.24267884589786,2.2618024225528837,178650
2000-09-28,2.28701114654541,2.316565781205767,2.2609335803924835,2.316565781205767,128916
2000-09-29,2.267019510269165,2.307874715323807,2.194002074786495,2.3035284518370265,334296
2000-10-02,2.267019510269165,2.267019510269165,2.267019510269165,2.267019510269165,0
2000-10-03,2.200955390930176,2.242679626970003,2.1818318076148615,2.1905244811378575,338022
2000-10-04,2.252241373062134,2.260064554470637,2.211386185434863,2.2426793587217375,87696
2000-10-05,2.2383334636688232,2.2896195682400746,2.226163720199177,2.2896195682400746,114948
2000-10-06,2.195739507675171,2.2600645374796007,2.1748775415250474,2.2600645374796007,117162
2000-10-09,2.192262649536133,2.2070398200178216,2.155753722790121,2.2070398200178216,138456
2000-10-10,2.159230947494507,2.1844391742861298,2.1392380255200574,2.1609691834767464,207450
2000-10-11,2.156623125076294,2.1714004451895472,2.107945052110124,2.1470615579240904,118908
2000-10-12,2.130544900894165,2.138368229502245,2.1035979961911213,2.1209830382378922,184068
2000-10-13,2.0714354515075684,2.116636589847065,2.0557889437947834,2.087082108437933,231732
2000-10-16,2.100121021270752,2.1383681724400585,2.0566582680960432,2.1192445968554052,363924
2000-10-17,2.080997943878174,2.1175064205682514,2.0610050218975147,2.0905595101331778,503262
2000-10-18,2.0801291465759277,2.0862137948053103,2.0514435449962014,2.0514435449962014,421110
2000-10-19,2.1009907722473145,2.1035986487373712,2.053181891788154,2.0688285538579816,563544
2000-10-20,2.096644401550293,2.120983435126695,2.0775205234416108,2.120983435126695,205362
2000-10-23,2.0357961654663086,2.0862129092983186,2.02188819082012,2.0340577805487268,201042
2000-10-24,2.021888256072998,2.060135411410761,2.003633721673365,2.017541995203598,216504
2000-10-25,2.0957753658294678,2.103598547269399,2.034058211647299,2.034058211647299,168210
2000-10-26,2.1218533515930176,2.173139610846866,2.104468449579674,2.15575426118054,54630
2000-10-27,2.0957753658294678,2.136630105968002,2.076651635507091,2.0792593626537346,59310
2000-10-30,2.0696966648101807,2.1157674408987837,2.0618734859536554,2.103597852609649,241290
2000-10-31,2.0731751918792725,2.0949065051218674,2.051443580201367,2.081867567958655,246168
2000-11-01,2.199216842651367,2.2079093669030723,2.094906253195635,2.096644787889504,273060
2000-11-02,2.225294589996338,2.2583261504709666,2.1470615776496604,2.199216720257273,379944
2000-11-03,2.216601848602295,2.2600646153182593,2.2000858450482514,2.2583260807748005,311310
2000-11-06,2.22355580329895,2.240940999248047,2.1905242443526722,2.2252944870332443,181386
2000-11-07,2.2270331382751465,2.2400720749720757,2.1992170284758212,2.2252949018696793,298134
2000-11-08,2.2305092811584473,2.40436045473357,2.213124387627317,2.3382970535403,502614
2000-11-09,2.299180269241333,2.3782825917743593,2.193131193520744,2.193131193520744,1072512
2000-11-10,2.2461557388305664,2.2844033393498284,2.2122549957702202,2.2704950667182477,212004
2000-11-13,2.192262649536133,2.2252945072172627,2.120983629011797,2.1905242642213154,337266
2000-11-14,2.2574565410614014,2.3122195536842365,2.1818314141805706,2.207039640589903,776178
2000-11-15,2.299180269241333,2.39914455092092,2.277448819318449,2.39914455092092,722610
2000-11-16,2.2722339630126953,2.3191737937565917,2.2444178609681393,2.2948346112066003,239238
2000-11-17,2.280057907104492,2.320912803996915,2.2357257913457533,2.2600649804511277,257058
2000-11-20,2.280057907104492,2.31048189348621,2.211386602240379,2.211386602240379,211266
2000-11-21,2.253110647201538,2.2774496833822,2.2426794398443066,2.2600646362220664,275544
2000-11-22,2.244418144226074,2.286142227949913,2.242679460432948,2.242679460432948,101322
2000-11-23,2.2044317722320557,2.24267892692394,2.2009547039082142,2.2339862561143375,117414
2000-11-24,2.220078706741333,2.2600645524761807,2.2079091144931287,2.2079091144931287,146340
2000-11-27,2.2461557388305664,2.2757106689550906,2.2339861494955184,2.2426788198902563,181782
2000-11-28,2.2852723598480225,2.3365585957544113,2.2305093540264496,2.240940559077561,613098
2000-11-29,2.2609336376190186,2.433915338151614,2.2452871273747532,2.433915338151614,855666
2000-11-30,2.253110647201538,2.2600646362220664,2.192262683705818,2.2261634361375036,558648
2000-12-01,2.240941047668457,2.277449676436927,2.2339867602338845,2.2600646293298103,365202
2000-12-04,2.249633550643921,2.2652800640915065,2.2357255718499855,2.2583262239121726,195534
2000-12-05,2.2974424362182617,2.3104813698367854,2.242679273142738,2.2687571403797855,879534
2000-12-06,2.4026222229003906,2.4817245702377675,2.330474311778631,2.3339512314512074,2918250
2000-12-07,2.4321775436401367,2.480855620490408,2.364375435653755,2.3817607828523655,1694988
2000-12-08,2.4408702850341797,2.466947858903476,2.4000150910267988,2.4000150910267988,695754
2000-12-11,2.4808552265167236,2.5277950596281045,2.4513007378430625,2.465208714958007,1770066
2000-12-12,2.4782471656799316,2.4999783197301366,2.455646520750876,2.4860704945433714,952884
2000-12-13,2.5182337760925293,2.5338804386263765,2.486071258314125,2.5034564554870253,1008630
2000-12-14,2.5147557258605957,2.5816884626581014,2.503455478941189,2.5816884626581014,728262
2000-12-15,2.433915853500366,2.5112796762151874,2.417400147219066,2.5112796762151874,537894
2000-12-18,2.4382617473602295,2.449561997155251,2.298311593114855,2.298311593114855,270918
2000-12-19,2.42087721824646,2.503456495798981,2.3991456095171766,2.3991456095171766,814428
2000-12-20,2.433915853500366,2.4504317089993015,2.400014949778398,2.431308126110438,383850
2000-12-21,2.40523099899292,2.433916304027152,2.3861074125642108,2.4165312525860823,163800
2000-12-22,2.3991453647613525,2.46868569982547,2.3817604675173483,2.3991453647613525,521730
2000-12-25,2.3991453647613525,2.3991453647613525,2.3991453647613525,2.3991453647613525,0
2000-12-26,2.3478591442108154,2.398275895648366,2.296573050965742,2.3661136807750753,811152
2000-12-27,2.364375114440918,2.3921913677444304,2.317435280252253,2.317435280252253,160866
2000-12-28,2.3921914100646973,2.399145398904789,2.3678522252979444,2.399145398904789,123930
2000-12-29,2.4087071418762207,2.4339153672327307,2.3817602329836136,2.416530322483025,257364
2001-01-01,2.4495625495910645,2.4686861339049555,2.3826297806659764,2.414792450554043,421524
2001-01-02,2.436523914337158,2.4660785582380393,2.425223661981285,2.4339160375324096,367398
2001-01-03,2.529534101486206,2.572997021082261,2.4521704269153246,2.4669477479535176,1979892
2001-01-04,2.507802724838257,2.5677813529335105,2.488678991832272,2.5469192343975653,992412
2001-01-05,2.4860708713531494,2.501717382233959,2.479986224889997,2.494763393977778,579060
2001-01-08,2.4704246520996094,2.4991102504714977,2.462601320654334,2.477378641596723,1008108
2001-01-09,2.4582550525665283,2.482594239573475,2.4434777316602068,2.4817248976274353,1133226
2001-01-10,2.460862636566162,2.4843326309001585,2.452170410826311,2.452170410826311,554220
2001-01-11,2.490417242050171,2.5034561757774223,2.440000489238821,2.440000489238821,478908
2001-01-12,2.5929901599884033,2.6773079851235204,2.519972588093585,2.5556120319654894,2433510
2001-01-15,2.6642680168151855,2.7607553999310905,2.5729963856988,2.6181973811698325,3248370
2001-01-16,2.644275665283203,2.693823078873591,2.6077668876717346,2.693823078873591,1229526
2001-01-17,2.6321065425872803,2.7294633002630886,2.6268910872647337,2.675569466102638,869094
2001-01-18,2.65470552444458,2.669482838334842,2.6077658566090585,2.612112265840373,878382
2001-01-19,2.679915189743042,2.7086007899112956,2.6216752442745137,2.6573146851577123,1024920
2001-01-22,2.7251155376434326,2.7451083054259153,2.6260204434619525,2.6260204434619525,1832094
2001-01-23,2.709469795227051,2.7294628681907565,2.6694839477348933,2.7294628681907565,802134
2001-01-24,2.7477171421051025,2.7633638050742624,2.6990390661631123,2.7277243662438435,1000746
2001-01-25,2.872889518737793,2.885928451431279,2.730331794612565,2.76249385859472,2609280
2001-01-26,2.872889518737793,2.8728895187377925,2.8728895187377925,2.8728895187377925,0
2001-01-29,2.7007765769958496,2.7998716791285605,2.6599216965515122,2.7998716791285605,968850
2001-01-30,2.7511940002441406,2.772925458341924,2.715554564150106,2.7338089531400143,1382346
2001-01-31,2.759016752243042,2.8250801596987314,2.7164234830016456,2.7468471614782985,1250874
2001-02-01,2.7372851371765137,2.758146948207825,2.6946915766388932,2.7207691388631865,421038
2001-02-02,2.842465877532959,2.912006362729406,2.752063276621102,2.7816179156816623,2159208
2001-02-05,2.957206964492798,3.007623707356919,2.825949206591937,2.8581118636487637,1903716
2001-02-06,2.917221784591675,3.005885700786857,2.853766096286382,2.972854291503948,1560528
2001-02-07,2.980677604675293,3.0076245174673604,2.9302605497960514,2.972854422936404,1338264
2001-02-08,3.0024099349975586,3.0154488734513354,2.96068569006788,2.998063522701186,896886
2001-02-09,3.019794225692749,3.0406563428959723,2.973723580086135,2.9772006493592165,1576458
2001-02-12,3.098026752471924,3.1640901629624287,3.0337017271268674,3.0928112986003624,1998810
2001-02-13,3.1275811195373535,3.1640898903633414,3.061517714738477,3.125842436106482,1841022
2001-02-14,3.0954198837280273,3.198861438658958,3.059780143230811,3.198861438658958,1253862
2001-02-15,3.089334726333618,3.1449672380212035,3.0615184704898253,3.1119352290324542,1565208
2001-02-16,3.0389175415039062,3.1110654506947166,2.977200241834047,3.0945497469523646,2342970
2001-02-19,2.9606847763061523,3.0554334910841265,2.8946213591508823,3.044132941975404,1152180
2001-02-20,3.0067555904388428,3.0423953302163933,2.973723876702692,2.98763215518231,1357884
2001-02-21,3.010232448577881,3.0589108229661046,2.9902396727121205,3.033702293819268,791172
2001-02-22,3.0015389919281006,3.0554328044200094,2.877235367149572,2.877235367149572,831276
2001-02-23,2.9459068775177,3.007624176274606,2.92069865137302,3.007624176274606,554562
2001-02-26,2.936345338821411,3.007624204247913,2.8389886067772343,3.007624204247913,675540
2001-02-27,2.878974437713623,2.953730073162047,2.8398579363902448,2.953730073162047,903672
2001-02-28,2.9346067905426025,3.044132820707813,2.8511583297623972,2.901575083280835,1453644
2001-03-01,2.9337379932403564,2.955469153666563,2.872020685886018,2.920699058236423,515826
2001-03-02,2.9537301063537598,3.161482206758492,2.908529107231027,2.9711154503646853,1275246
2001-03-05,2.9085288047790527,3.071948634006261,2.885928307567866,3.0423942983490444,817992
2001-03-06,2.9085288047790527,2.9085288047790527,2.9085288047790527,2.9085288047790527,0
2001-03-07,2.9676384925842285,3.0067549958105477,2.816388232294968,3.0067549958105477,1029816
2001-03-08,2.984154224395752,3.0076240645130676,2.9215678846045083,2.9215678846045083,304362
2001-03-09,2.957206964492798,2.968507212328085,2.8337726846588076,2.8859281108423103,1157976
2001-03-12,2.8841898441314697,2.920698617889936,2.8528965242141506,2.912006095342951,666306
2001-03-13,2.657313585281372,2.7833558876421765,2.653836517145431,2.7833558876421765,469998
2001-03-14,2.6816534996032715,2.6946924340819454,2.538226414078858,2.5729968065435713,236790
