Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-01-03,0.841047465801239,0.8452736056089061,0.7640335213335605,0.7879831182211989,535796800
2000-01-04,0.770139217376709,0.8311862498231781,0.760277482755355,0.8133418630582426,512377600
2000-01-05,0.7814084887504578,0.8307163398899913,0.7738954220935865,0.779530209546656,778321600
2000-01-06,0.7137866020202637,0.8039493112998308,0.7137866020202637,0.7973753598427923,767972800
2000-01-07,0.7475981116294861,0.7588685909405547,0.7175441856306548,0.7250572533240345,460734400
2000-01-10,0.7344492673873901,0.7682597460684999,0.7119084132444259,0.76638146695242,505064000
2000-01-11,0.6968814134597778,0.7466588435807112,0.6799761995496755,0.7208310140608859,441548800
2000-01-12,0.6550875902175903,0.7175441540242403,0.6499214817698462,0.7137867425720581,976068800
2000-01-13,0.7269354462623596,0.7419624335891944,0.6950032423980641,0.7099124077835497,1032684800
2000-01-14,0.754641592502594,0.7682598323803979,0.746658942981176,0.7513546162197549,390376000
2000-01-18,0.7809390425682068,0.7964364151541967,0.7546416260689349,0.758868569815934,459177600
2000-01-19,0.8006623983383179,0.8170980808026621,0.776712796710261,0.7936180615035864,597643200
2000-01-20,0.8527877926826477,0.9128956419997754,0.8527877926826477,0.8678147299327593,1831132800
2000-01-21,0.8363520503044128,0.8584225726388859,0.8278990157228814,0.8584225726388859,495924800
2000-01-24,0.79831463098526,0.8471520485811874,0.7898615466979472,0.8147502641966269,440876800
2000-01-25,0.843395471572876,0.8499703266133588,0.7691997557497006,0.7889224148543693,497145600
2000-01-26,0.8278988599777222,0.8579528288599557,0.8246119344111636,0.8264901632611026,367158400
2000-01-27,0.8264904022216797,0.8490313117463479,0.8039495428553566,0.8175677843589226,340144000
2000-01-28,0.7635643482208252,0.833064462409033,0.7560512792103294,0.8128722649654212,423348800
2000-01-31,0.7795301079750061,0.7804692725337031,0.7100300747732394,0.7588683873670126,701680000
2000-02-01,0.7532327175140381,0.7889223259535911,0.7513544886641401,0.7814084073873864,318035200
2000-02-02,0.7424319386482239,0.7673206549847114,0.7288136497268461,0.7569901947688038,464195200
2000-02-03,0.7762434482574463,0.7832877867594003,0.7532329556829963,0.753702538123116,475193600
2000-02-04,0.8114634156227112,0.8264903533618376,0.7785911930546897,0.7809390548946402,425320000
2000-02-07,0.8570138216018677,0.8584225687354269,0.7959668083641347,0.8114633779416643,441067200
2000-02-08,0.8631192445755005,0.8725104924962424,0.8358826593980846,0.856544387927349,408643200
2000-02-09,0.8462129831314087,0.8800243210799472,0.8448043362183068,0.8574834625531504,299364800
2000-02-10,0.8527877926826477,0.8556051866722293,0.8264903264657386,0.8480920691555575,302982400
2000-02-11,0.8170979619026184,0.8574831899600267,0.813341404134075,0.8537266321914833,212251200
2000-02-14,0.8701624870300293,0.8706320693849913,0.8161589613009418,0.8213242167305113,367539200
2000-02-15,0.8941117525100708,0.9011560870757395,0.8654665374525019,0.865936119630225,485744000
2000-02-16,0.857483446598053,0.8875382250246159,0.8424565088098527,0.8847200284006704,378246400
2000-02-17,0.8631192445755005,0.8678148685358714,0.8499705344461691,0.8654670565556859,289497600
2000-02-18,0.8358824253082275,0.8668754608476252,0.8330641789659929,0.86124067354653,233441600
2000-02-22,0.8551353216171265,0.8786153359246367,0.8016013424272517,0.8274292177222059,422296000
2000-02-23,0.8734491467475891,0.8941117660466007,0.8340030394220038,0.850791329825392,473099200
2000-02-24,0.8655837178230286,0.8950511352263274,0.8396388698284942,0.8814328474834286,376432000
2000-02-25,0.829307496547699,0.8790849713940009,0.8274292678339812,0.8626492914282844,249144000
2000-02-28,0.8509095311164856,0.8640582401960994,0.8142808482506262,0.8274295573302399,328328000
2000-02-29,0.8612406253814697,0.8809632826823308,0.8457433059451092,0.8532571243541538,368961600
2000-03-01,0.9791085124015808,0.9922572170449587,0.8903553579587113,0.890824940222167,1077003200
2000-03-02,0.9166527390480042,0.9612641561871874,0.90679101023552,0.9542206230853325,311259200
2000-03-03,0.9617336988449097,0.9634950587356864,0.9016258630597691,0.9382536820619439,323366400
2000-03-06,0.9443592429161072,0.9701870786801583,0.939193134053175,0.9467070547112849,210560000
2000-03-07,0.9232268929481506,0.9575078090985335,0.9100781858174206,0.9499938895618977,273011200
2000-03-08,0.9166527390480042,0.9312101900339422,0.8908249128192023,0.9232266899008483,271230400
2000-03-09,0.9185311794281006,0.9391929012067272,0.888477209630414,0.9081998671137976,276718400
2000-03-10,0.9448285698890686,0.961264251178558,0.9091389110043067,0.9143050184704996,248606400
2000-03-13,0.9114869832992554,0.9504635244954057,0.897868693062852,0.9175921561167789,303956800
2000-03-14,0.8584224581718445,0.9335581368679581,0.8565441289023584,0.9107824414671046,428579200
2000-03-15,0.8734491467475891,0.9035039113264416,0.8574830515133713,0.8687535255325419,443609600
2000-03-16,0.9133650064468384,0.9166527845697521,0.86030060460698,0.8814328100284231,378100800
2000-03-17,0.9391933083534241,0.939193308353424,0.898808008734132,0.9025654713439621,305043200
2000-03-20,0.9241663217544556,0.948585413585084,0.9194705972063499,0.9279236838632231,204489600
2000-03-21,1.0138591527938843,1.0274773413782279,0.9138355077979451,0.9208790421478812,524328000
2000-03-22,1.0833591222763062,1.0847686717784961,0.9885007844906426,0.9976581915298153,567996800
2000-03-23,1.061758279800415,1.1298496255110757,1.051896549020008,1.0669234849369518,562564800
2000-03-24,1.0420348644256592,1.0814809867622779,1.018085261035552,1.0702105084541806,446913600
2000-03-27,1.048609733581543,1.0875862777981669,1.028416686584498,1.0340523777771724,279182400
2000-03-28,1.0453225374221802,1.0669234242756642,1.0302946995096132,1.0312338641416487,202966400
2000-03-29,1.0213731527328491,1.0476705705317013,1.005524018915335,1.0472010884329364,239836800
2000-03-30,0.9448285698890686,1.034521597179753,0.9424806584119968,1.0035277612491347,414400000
2000-03-31,1.0204342603683472,1.0312342564789931,0.9467072004704621,0.9575080994314502,404633600
2000-04-03,1.0016496181488037,1.0481400797315041,0.9725348082076778,1.01808530249163,328563200
2000-04-04,0.9565684795379639,0.9993015697148233,0.8772066680785929,0.9964841764033288,660329600
2000-04-05,0.9795790314674377,0.9983625252135925,0.9316799286463816,0.9502285810702916,457665600
2000-04-06,0.9406024217605591,1.0105720892146617,0.9260441669232834,0.9814572849233524,259627200
2000-04-07,0.9899098873138428,0.9908489519806485,0.9429506349713123,0.9560993460072656,242435200
2000-04-10,0.9391933083534241,0.9974238468182969,0.9373150786320482,0.9894403422561944,212262400
2000-04-11,0.8973991870880127,0.9382539609588665,0.8870678723031892,0.9279235490242383,541822400
2000-04-12,0.8208546042442322,0.894112057162767,0.7879832888617978,0.894112057162767,941136000
2000-04-13,0.8551353216171265,0.9016257680029935,0.8152196283392972,0.8377605283468244,529827200
2000-04-14,0.8405780792236328,0.8865980993290974,0.8189762894603527,0.8213241508886077,667620800
2000-04-17,0.9307408928871155,0.9312104752799674,0.8194460035889205,0.8227338327140059,409561600
2000-04-18,0.953281581401825,0.953281581401825,0.8969293969775056,0.9279233341550444,390924800
2000-04-19,0.9100781083106995,0.9786390319224118,0.8997467958568818,0.9481155797232453,520150400
2000-04-20,0.8931728601455688,0.9373147017767183,0.8795545715779798,0.9293320029577905,722120000
2000-04-24,0.9053826332092285,0.9053826332092285,0.8621799499617615,0.8640581792000344,443620800
2000-04-25,0.9640815258026123,0.9673693036818994,0.9171222988827036,0.9175918811202377,391641600
2000-04-26,0.9114869832992554,0.9617339028404842,0.9016260543057306,0.9514025889352558,366912000
2000-04-27,0.9523415565490723,0.9542206882065747,0.8759150088946205,0.8804936618474138,326603200
2000-04-28,0.9321495890617371,0.9579775248850926,0.9114870598330138,0.9551601306956178,249580800
2000-05-01,0.9340278506278992,0.9401330235128902,0.9157139370398214,0.9382538914456257,226195200
2000-05-02,0.8856590390205383,0.9485851836034825,0.8828416451014247,0.9260443268670371,236432000
2000-05-03,0.864527702331543,0.9110173587969637,0.8386998701877699,0.8936425106545064,489798400
2000-05-04,0.8316555023193359,0.8659364175189366,0.8307163376408099,0.8649972528404105,399515200
2000-05-05,0.8499703407287598,0.8621798831566517,0.8318903166797273,0.8325946400499206,284076800
2000-05-08,0.8274294137954712,0.854196359574961,0.8264902491146133,0.8422215584689993,184900800
2000-05-09,0.7922095656394958,0.835882639330258,0.7879834740816126,0.8288383007085472,327140800
2000-05-10,0.746189296245575,0.7889223918367247,0.7419623530511942,0.7818780549738852,535091200
2000-05-11,0.7724865674972534,0.7832874607074829,0.7438413483569832,0.7616857244453495,499744000
2000-05-12,0.8086459636688232,0.830246904322075,0.787161189734994,0.7964364201274396,306913600
2000-05-15,0.7588685750961304,0.8119329406978002,0.7522937695004923,0.8119329406978002,678932800
2000-05-16,0.7940877676010132,0.8194460198517425,0.7720172943822774,0.7852829721644452,440451200
2000-05-17,0.7616859078407288,0.7790607058678715,0.7541719882172365,0.7785911235101565,398092800
2000-05-18,0.7569899559020996,0.7884525641798352,0.7560507915326099,0.7738951653445103,373777600
2000-05-19,0.7062737941741943,0.7457199221265394,0.7015772676535418,0.7457199221265394,740667200
2000-05-22,0.6757492423057556,0.7043953174496612,0.6461648552555951,0.7043953174496612,755507200
2000-05-23,0.6447561383247375,0.7015770493091594,0.643347441630352,0.6799761639175298,517585600
2000-05-24,0.6588440537452698,0.6743405723280571,0.6236240230320654,0.647573625860043,678462400
2000-05-25,0.6556739211082458,0.6961769712330418,0.6461648050558683,0.6649491488792874,406750400
2000-05-26,0.6489824652671814,0.6752798853155898,0.6405302820160726,0.6611920103801414,181148800
